State,County,"Deaths per 100,000",Gender,Race/Ethnicity,Geographical Coordinates
MS,"Issaquena County, MS",367.4,Female,Overall,"(32.752855, -90.982957)"
MS,"Itawamba County, MS",325.7,Female,Overall,"(34.282737, -88.353349)"
MS,"Jackson County, MS",304.6,Female,Overall,"(30.550243, -88.632981)"
MS,"Jasper County, MS",425.3,Female,Overall,"(32.023617, -89.116585)"
MS,"Jefferson County, MS",471.0,Female,Overall,"(31.738803, -91.035736)"
MS,"Jefferson Davis County, MS",344.2,Female,Overall,"(31.573983, -89.820622)"
MS,"Jones County, MS",408.3,Female,Overall,"(31.62542, -89.161677)"
MS,"Kemper County, MS",394.1,Female,Overall,"(32.756141, -88.641568)"
MS,"Lafayette County, MS",293.8,Female,Overall,"(34.364262, -89.481143)"
MS,"Lamar County, MS",336.8,Female,Overall,"(31.214004, -89.506875)"
MS,"Lauderdale County, MS",429.0,Female,Overall,"(32.406351, -88.663751)"
MS,"Lawrence County, MS",366.4,Female,Overall,"(31.555561, -90.107464)"
MS,"Leake County, MS",361.9,Female,Overall,"(32.754809, -89.523117)"
MS,"Lee County, MS",307.9,Female,Overall,"(34.294519, -88.670443)"
MS,"Leflore County, MS",527.8,Female,Overall,"(33.556774, -90.296879)"
MS,"Lincoln County, MS",372.8,Female,Overall,"(31.539095, -90.455736)"
MS,"Lowndes County, MS",336.2,Female,Overall,"(33.474581, -88.440827)"
MS,"Madison County, MS",320.1,Female,Overall,"(32.640107, -90.026548)"
MS,"Marion County, MS",341.3,Female,Overall,"(31.236096, -89.819937)"
MS,"Marshall County, MS",289.8,Female,Overall,"(34.769651, -89.496794)"
MS,"Monroe County, MS",342.7,Female,Overall,"(33.893887, -88.474633)"
MS,"Montgomery County, MS",403.0,Female,Overall,"(33.49822, -89.61413)"
MS,"Neshoba County, MS",561.6,Female,Overall,"(32.7541, -89.114888)"
MS,"Newton County, MS",391.4,Female,Overall,"(32.40595, -89.117357)"
MS,"Noxubee County, MS",352.7,Female,Overall,"(33.112365, -88.567888)"
MS,"Oktibbeha County, MS",265.2,Female,Overall,"(33.428879, -88.873944)"
MS,"Panola County, MS",523.8,Female,Overall,"(34.371635, -89.947644)"
MS,"Pearl River County, MS",341.4,Female,Overall,"(30.775373, -89.582603)"
MS,"Perry County, MS",434.3,Female,Overall,"(31.177474, -88.981895)"
MS,"Pike County, MS",323.3,Female,Overall,"(31.181779, -90.401481)"
MS,"Pontotoc County, MS",312.2,Female,Overall,"(34.227824, -89.03163)"
MS,"Prentiss County, MS",323.0,Female,Overall,"(34.624976, -88.508589)"
MS,"Quitman County, MS",401.5,Female,Overall,"(34.257209, -90.287674)"
MS,"Rankin County, MS",281.6,Female,Overall,"(32.2698, -89.943383)"
MS,"Scott County, MS",375.1,Female,Overall,"(32.410787, -89.536181)"
MS,"Sharkey County, MS",329.4,Female,Overall,"(32.887801, -90.80878)"
MS,"Simpson County, MS",341.3,Female,Overall,"(31.919861, -89.915066)"
MS,"Smith County, MS",421.7,Female,Overall,"(32.023165, -89.504193)"
MS,"Stone County, MS",343.1,Female,Overall,"(30.795136, -89.105606)"
MS,"Sunflower County, MS",346.1,Female,Overall,"(33.604959, -90.587316)"
MS,"Tallahatchie County, MS",352.3,Female,Overall,"(33.95595, -90.174663)"
MS,"Tate County, MS",530.7,Female,Overall,"(34.659774, -89.94475)"
MS,"Tippah County, MS",439.3,Female,Overall,"(34.77532, -88.899526)"
MS,"Tishomingo County, MS",445.2,Female,Overall,"(34.747669, -88.231341)"
MS,"Tunica County, MS",547.3,Female,Overall,"(34.653304, -90.37199)"
MS,"Union County, MS",412.6,Female,Overall,"(34.494424, -88.994223)"
MS,"Walthall County, MS",376.5,Female,Overall,"(31.152285, -90.102749)"
MS,"Warren County, MS",449.8,Female,Overall,"(32.359803, -90.852561)"
MS,"Washington County, MS",273.8,Female,Overall,"(33.292216, -90.944472)"
MS,"Wayne County, MS",448.3,Female,Overall,"(31.640997, -88.690787)"
MS,"Webster County, MS",565.8,Female,Overall,"(33.616977, -89.277813)"
MS,"Wilkinson County, MS",404.4,Female,Overall,"(31.165754, -91.312898)"
MS,"Winston County, MS",369.5,Female,Overall,"(33.091513, -89.033534)"
MS,"Yalobusha County, MS",385.1,Female,Overall,"(34.031098, -89.708417)"
MS,"Yazoo County, MS",336.2,Female,Overall,"(32.785516, -90.388178)"
MS,"Adams County, MS",377.0,Overall,White,"(31.490164, -91.348351)"
MS,"Alcorn County, MS",561.6,Overall,White,"(34.887179, -88.570153)"
MS,"Amite County, MS",447.5,Overall,White,"(31.179909, -90.802741)"
MS,"Attala County, MS",449.6,Overall,White,"(33.089539, -89.576878)"
MS,"Benton County, MS",486.2,Overall,White,"(34.82052, -89.179231)"
MS,"Bolivar County, MS",452.5,Overall,White,"(33.798815, -90.877884)"
MS,"Calhoun County, MS",519.0,Overall,White,"(33.940054, -89.332672)"
MS,"Carroll County, MS",464.3,Overall,White,"(33.454043, -89.915231)"
MS,"Chickasaw County, MS",524.8,Overall,White,"(33.923795, -88.941645)"
MS,"Choctaw County, MS",405.8,Overall,White,"(33.351084, -89.244378)"
MS,"Claiborne County, MS",484.6,Overall,White,"(31.975741, -90.909913)"
MS,"Clarke County, MS",507.9,Overall,White,"(32.043695, -88.688722)"
MS,"Clay County, MS",448.7,Overall,White,"(33.65729, -88.770796)"
MS,"Coahoma County, MS",466.3,Overall,White,"(34.23383, -90.601717)"
MS,"Copiah County, MS",448.1,Overall,White,"(31.874118, -90.448525)"
MS,"Covington County, MS",497.4,Overall,White,"(31.636097, -89.550188)"
MS,"DeSoto County, MS",420.4,Overall,White,"(34.880842, -89.989384)"
MS,"Forrest County, MS",408.1,Overall,White,"(31.191148, -89.250511)"
MS,"Franklin County, MS",490.4,Overall,White,"(31.48339, -90.898007)"
MS,"George County, MS",473.9,Overall,White,"(30.865275, -88.640268)"
MS,"Greene County, MS",472.5,Overall,White,"(31.215272, -88.63598)"
MS,"Grenada County, MS",526.8,Overall,White,"(33.772921, -89.799137)"
MS,"Hancock County, MS",366.1,Overall,White,"(30.423539, -89.482479)"
MS,"Harrison County, MS",497.7,Overall,White,"(30.516744, -89.108234)"
MS,"Hinds County, MS",349.6,Overall,White,"(32.27193, -90.43907)"
MS,"Holmes County, MS",398.6,Overall,White,"(33.13263, -90.084026)"
MS,"Humphreys County, MS",473.8,Overall,White,"(33.133915, -90.520802)"
MS,"Issaquena County, MS",449.8,Overall,White,"(32.752855, -90.982957)"
MS,"Itawamba County, MS",437.4,Overall,White,"(34.282737, -88.353349)"
MS,"Jackson County, MS",400.3,Overall,White,"(30.550243, -88.632981)"
MS,"Jasper County, MS",500.4,Overall,White,"(32.023617, -89.116585)"
MS,"Jefferson County, MS",459.5,Overall,White,"(31.738803, -91.035736)"
MS,"Jefferson Davis County, MS",429.2,Overall,White,"(31.573983, -89.820622)"
MS,"Jones County, MS",463.6,Overall,White,"(31.62542, -89.161677)"
MS,"Kemper County, MS",489.9,Overall,White,"(32.756141, -88.641568)"
MS,"Lafayette County, MS",416.2,Overall,White,"(34.364262, -89.481143)"
MS,"Lamar County, MS",408.9,Overall,White,"(31.214004, -89.506875)"
MS,"Lauderdale County, MS",509.5,Overall,White,"(32.406351, -88.663751)"
MS,"Lawrence County, MS",459.6,Overall,White,"(31.555561, -90.107464)"
MS,"Leake County, MS",455.4,Overall,White,"(32.754809, -89.523117)"
MS,"Lee County, MS",400.8,Overall,White,"(34.294519, -88.670443)"
MS,"Leflore County, MS",573.7,Overall,White,"(33.556774, -90.296879)"
MS,"Lincoln County, MS",457.9,Overall,White,"(31.539095, -90.455736)"
MS,"Lowndes County, MS",383.4,Overall,White,"(33.474581, -88.440827)"
MS,"Madison County, MS",362.0,Overall,White,"(32.640107, -90.026548)"
MS,"Marion County, MS",439.0,Overall,White,"(31.236096, -89.819937)"
MS,"Marshall County, MS",410.3,Overall,White,"(34.769651, -89.496794)"
MS,"Monroe County, MS",426.9,Overall,White,"(33.893887, -88.474633)"
MS,"Montgomery County, MS",437.7,Overall,White,"(33.49822, -89.61413)"
MS,"Neshoba County, MS",623.6,Overall,White,"(32.7541, -89.114888)"
MS,"Newton County, MS",510.8,Overall,White,"(32.40595, -89.117357)"
MS,"Noxubee County, MS",371.1,Overall,White,"(33.112365, -88.567888)"
MS,"Oktibbeha County, MS",257.4,Overall,White,"(33.428879, -88.873944)"
MS,"Panola County, MS",602.5,Overall,White,"(34.371635, -89.947644)"
MS,"Pearl River County, MS",426.2,Overall,White,"(30.775373, -89.582603)"
MS,"Perry County, MS",481.8,Overall,White,"(31.177474, -88.981895)"
MS,"Pike County, MS",386.4,Overall,White,"(31.181779, -90.401481)"
MS,"Pontotoc County, MS",418.9,Overall,White,"(34.227824, -89.03163)"
MS,"Prentiss County, MS",384.8,Overall,White,"(34.624976, -88.508589)"
MS,"Quitman County, MS",487.2,Overall,White,"(34.257209, -90.287674)"
MS,"Rankin County, MS",347.1,Overall,White,"(32.2698, -89.943383)"
MS,"Scott County, MS",490.6,Overall,White,"(32.410787, -89.536181)"
MS,"Sharkey County, MS",402.8,Overall,White,"(32.887801, -90.80878)"
MS,"Simpson County, MS",440.5,Overall,White,"(31.919861, -89.915066)"
MS,"Smith County, MS",508.6,Overall,White,"(32.023165, -89.504193)"
MS,"Stone County, MS",433.7,Overall,White,"(30.795136, -89.105606)"
MS,"Sunflower County, MS",532.4,Overall,White,"(33.604959, -90.587316)"
MS,"Tallahatchie County, MS",441.3,Overall,White,"(33.95595, -90.174663)"
MS,"Tate County, MS",586.6,Overall,White,"(34.659774, -89.94475)"
MS,"Tippah County, MS",547.5,Overall,White,"(34.77532, -88.899526)"
MS,"Tishomingo County, MS",583.3,Overall,White,"(34.747669, -88.231341)"
MS,"Tunica County, MS",612.6,Overall,White,"(34.653304, -90.37199)"
MS,"Union County, MS",449.3,Overall,White,"(34.494424, -88.994223)"
MS,"Walthall County, MS",454.9,Overall,White,"(31.152285, -90.102749)"
MS,"Warren County, MS",492.4,Overall,White,"(32.359803, -90.852561)"
MS,"Washington County, MS",406.1,Overall,White,"(33.292216, -90.944472)"
MS,"Wayne County, MS",498.8,Overall,White,"(31.640997, -88.690787)"
MS,"Webster County, MS",673.7,Overall,White,"(33.616977, -89.277813)"
MS,"Wilkinson County, MS",395.9,Overall,White,"(31.165754, -91.312898)"
MS,"Winston County, MS",435.9,Overall,White,"(33.091513, -89.033534)"
MS,"Yalobusha County, MS",521.1,Overall,White,"(34.031098, -89.708417)"
MS,"Yazoo County, MS",400.8,Overall,White,"(32.785516, -90.388178)"
MS,"Adams County, MS",543.8,Male,White,"(31.490164, -91.348351)"
MS,"Alcorn County, MS",677.1,Male,White,"(34.887179, -88.570153)"
MS,"Amite County, MS",522.9,Male,White,"(31.179909, -90.802741)"
MS,"Attala County, MS",643.8,Male,White,"(33.089539, -89.576878)"
MS,"Benton County, MS",628.1,Male,White,"(34.82052, -89.179231)"
MS,"Bolivar County, MS",648.3,Male,White,"(33.798815, -90.877884)"
MS,"Calhoun County, MS",645.3,Male,White,"(33.940054, -89.332672)"
MS,"Carroll County, MS",612.5,Male,White,"(33.454043, -89.915231)"
MS,"Chickasaw County, MS",563.6,Male,White,"(33.923795, -88.941645)"
MS,"Choctaw County, MS",493.3,Male,White,"(33.351084, -89.244378)"
MS,"Claiborne County, MS",632.1,Male,White,"(31.975741, -90.909913)"
MS,"Clarke County, MS",639.7,Male,White,"(32.043695, -88.688722)"
MS,"Clay County, MS",544.5,Male,White,"(33.65729, -88.770796)"
MS,"Coahoma County, MS",653.8,Male,White,"(34.23383, -90.601717)"
MS,"Copiah County, MS",588.7,Male,White,"(31.874118, -90.448525)"
MS,"Covington County, MS",619.2,Male,White,"(31.636097, -89.550188)"
MS,"DeSoto County, MS",523.2,Male,White,"(34.880842, -89.989384)"
MS,"Forrest County, MS",538.1,Male,White,"(31.191148, -89.250511)"
MS,"Franklin County, MS",580.6,Male,White,"(31.48339, -90.898007)"
MS,"George County, MS",545.2,Male,White,"(30.865275, -88.640268)"
MS,"Greene County, MS",556.6,Male,White,"(31.215272, -88.63598)"
MS,"Grenada County, MS",667.7,Male,White,"(33.772921, -89.799137)"
MS,"Hancock County, MS",473.2,Male,White,"(30.423539, -89.482479)"
MS,"Harrison County, MS",647.6,Male,White,"(30.516744, -89.108234)"
MS,"Hinds County, MS",488.0,Male,White,"(32.27193, -90.43907)"
MS,"Holmes County, MS",506.4,Male,White,"(33.13263, -90.084026)"
MS,"Humphreys County, MS",665.9,Male,White,"(33.133915, -90.520802)"
MS,"Issaquena County, MS",553.0,Male,White,"(32.752855, -90.982957)"
MS,"Itawamba County, MS",569.5,Male,White,"(34.282737, -88.353349)"
MS,"Jackson County, MS",534.1,Male,White,"(30.550243, -88.632981)"
MS,"Jasper County, MS",611.3,Male,White,"(32.023617, -89.116585)"
MS,"Jefferson County, MS",624.7,Male,White,"(31.738803, -91.035736)"
MS,"Jefferson Davis County, MS",567.1,Male,White,"(31.573983, -89.820622)"
MS,"Jones County, MS",556.1,Male,White,"(31.62542, -89.161677)"
MS,"Kemper County, MS",651.5,Male,White,"(32.756141, -88.641568)"
MS,"Lafayette County, MS",618.1,Male,White,"(34.364262, -89.481143)"
MS,"Lamar County, MS",528.3,Male,White,"(31.214004, -89.506875)"
MS,"Lauderdale County, MS",677.6,Male,White,"(32.406351, -88.663751)"
MS,"Lawrence County, MS",594.1,Male,White,"(31.555561, -90.107464)"
MS,"Leake County, MS",578.7,Male,White,"(32.754809, -89.523117)"
MS,"Lee County, MS",508.4,Male,White,"(34.294519, -88.670443)"
MS,"Leflore County, MS",664.9,Male,White,"(33.556774, -90.296879)"
MS,"Lincoln County, MS",588.5,Male,White,"(31.539095, -90.455736)"
MS,"Lowndes County, MS",452.1,Male,White,"(33.474581, -88.440827)"
MS,"Madison County, MS",446.5,Male,White,"(32.640107, -90.026548)"
MS,"Marion County, MS",546.3,Male,White,"(31.236096, -89.819937)"
MS,"Marshall County, MS",512.2,Male,White,"(34.769651, -89.496794)"
MS,"Monroe County, MS",531.9,Male,White,"(33.893887, -88.474633)"
MS,"Montgomery County, MS",565.3,Male,White,"(33.49822, -89.61413)"
MS,"Neshoba County, MS",690.3,Male,White,"(32.7541, -89.114888)"
MS,"Newton County, MS",654.2,Male,White,"(32.40595, -89.117357)"
MS,"Noxubee County, MS",488.3,Male,White,"(33.112365, -88.567888)"
MS,"Oktibbeha County, MS",339.6,Male,White,"(33.428879, -88.873944)"
MS,"Panola County, MS",737.8,Male,White,"(34.371635, -89.947644)"
MS,"Pearl River County, MS",532.3,Male,White,"(30.775373, -89.582603)"
MS,"Perry County, MS",532.1,Male,White,"(31.177474, -88.981895)"
MS,"Pike County, MS",503.6,Male,White,"(31.181779, -90.401481)"
MS,"Pontotoc County, MS",534.8,Male,White,"(34.227824, -89.03163)"
MS,"Prentiss County, MS",479.4,Male,White,"(34.624976, -88.508589)"
MS,"Quitman County, MS",677.7,Male,White,"(34.257209, -90.287674)"
MS,"Rankin County, MS",467.3,Male,White,"(32.2698, -89.943383)"
MS,"Scott County, MS",584.0,Male,White,"(32.410787, -89.536181)"
MS,"Sharkey County, MS",529.4,Male,White,"(32.887801, -90.80878)"
MS,"Simpson County, MS",532.6,Male,White,"(31.919861, -89.915066)"
MS,"Smith County, MS",553.6,Male,White,"(32.023165, -89.504193)"
MS,"Stone County, MS",549.0,Male,White,"(30.795136, -89.105606)"
MS,"Sunflower County, MS",947.6,Male,White,"(33.604959, -90.587316)"
MS,"Tallahatchie County, MS",522.5,Male,White,"(33.95595, -90.174663)"
MS,"Tate County, MS",670.9,Male,White,"(34.659774, -89.94475)"
MS,"Tippah County, MS",639.4,Male,White,"(34.77532, -88.899526)"
MS,"Tishomingo County, MS",717.8,Male,White,"(34.747669, -88.231341)"
MS,"Tunica County, MS",664.3,Male,White,"(34.653304, -90.37199)"
MS,"Union County, MS",515.3,Male,White,"(34.494424, -88.994223)"
MS,"Walthall County, MS",557.3,Male,White,"(31.152285, -90.102749)"
MS,"Warren County, MS",590.3,Male,White,"(32.359803, -90.852561)"
MS,"Washington County, MS",543.0,Male,White,"(33.292216, -90.944472)"
MS,"Wayne County, MS",576.6,Male,White,"(31.640997, -88.690787)"
MS,"Webster County, MS",733.5,Male,White,"(33.616977, -89.277813)"
MS,"Wilkinson County, MS",494.0,Male,White,"(31.165754, -91.312898)"
MS,"Winston County, MS",521.3,Male,White,"(33.091513, -89.033534)"
MS,"Yalobusha County, MS",684.7,Male,White,"(34.031098, -89.708417)"
MS,"Yazoo County, MS",490.1,Male,White,"(32.785516, -90.388178)"
MS,"Adams County, MS",255.8,Female,White,"(31.490164, -91.348351)"
MS,"Alcorn County, MS",461.4,Female,White,"(34.887179, -88.570153)"
MS,"Amite County, MS",371.5,Female,White,"(31.179909, -90.802741)"
MS,"Attala County, MS",329.4,Female,White,"(33.089539, -89.576878)"
MS,"Benton County, MS",375.8,Female,White,"(34.82052, -89.179231)"
MS,"Bolivar County, MS",332.7,Female,White,"(33.798815, -90.877884)"
MS,"Calhoun County, MS",383.9,Female,White,"(33.940054, -89.332672)"
MS,"Carroll County, MS",375.9,Female,White,"(33.454043, -89.915231)"
MS,"Chickasaw County, MS",438.0,Female,White,"(33.923795, -88.941645)"
MS,"Choctaw County, MS",338.2,Female,White,"(33.351084, -89.244378)"
MS,"Claiborne County, MS",295.3,Female,White,"(31.975741, -90.909913)"
MS,"Clarke County, MS",400.5,Female,White,"(32.043695, -88.688722)"
MS,"Clay County, MS",347.5,Female,White,"(33.65729, -88.770796)"
MS,"Coahoma County, MS",313.3,Female,White,"(34.23383, -90.601717)"
MS,"Copiah County, MS",295.3,Female,White,"(31.874118, -90.448525)"
MS,"Covington County, MS",364.2,Female,White,"(31.636097, -89.550188)"
MS,"DeSoto County, MS",335.9,Female,White,"(34.880842, -89.989384)"
MS,"Forrest County, MS",315.1,Female,White,"(31.191148, -89.250511)"
MS,"Franklin County, MS",364.0,Female,White,"(31.48339, -90.898007)"
MS,"George County, MS",474.1,Female,White,"(30.865275, -88.640268)"
MS,"Greene County, MS",412.7,Female,White,"(31.215272, -88.63598)"
MS,"Grenada County, MS",404.5,Female,White,"(33.772921, -89.799137)"
MS,"Hancock County, MS",286.3,Female,White,"(30.423539, -89.482479)"
MS,"Harrison County, MS",359.2,Female,White,"(30.516744, -89.108234)"
MS,"Hinds County, MS",252.8,Female,White,"(32.27193, -90.43907)"
MS,"Holmes County, MS",320.4,Female,White,"(33.13263, -90.084026)"
MS,"Humphreys County, MS",361.1,Female,White,"(33.133915, -90.520802)"
MS,"Issaquena County, MS",359.6,Female,White,"(32.752855, -90.982957)"
MS,"Itawamba County, MS",332.3,Female,White,"(34.282737, -88.353349)"
MS,"Jackson County, MS",291.8,Female,White,"(30.550243, -88.632981)"
MS,"Jasper County, MS",406.9,Female,White,"(32.023617, -89.116585)"
MS,"Jefferson County, MS",325.3,Female,White,"(31.738803, -91.035736)"
MS,"Jefferson Davis County, MS",336.9,Female,White,"(31.573983, -89.820622)"
MS,"Jones County, MS",390.8,Female,White,"(31.62542, -89.161677)"
MS,"Kemper County, MS",364.4,Female,White,"(32.756141, -88.641568)"
MS,"Lafayette County, MS",306.6,Female,White,"(34.364262, -89.481143)"
MS,"Lamar County, MS",318.1,Female,White,"(31.214004, -89.506875)"
MS,"Lauderdale County, MS",378.6,Female,White,"(32.406351, -88.663751)"
MS,"Lawrence County, MS",341.3,Female,White,"(31.555561, -90.107464)"
MS,"Leake County, MS",366.7,Female,White,"(32.754809, -89.523117)"
MS,"Lee County, MS",314.6,Female,White,"(34.294519, -88.670443)"
MS,"Leflore County, MS",503.3,Female,White,"(33.556774, -90.296879)"
MS,"Lincoln County, MS",355.6,Female,White,"(31.539095, -90.455736)"
MS,"Lowndes County, MS",332.9,Female,White,"(33.474581, -88.440827)"
MS,"Madison County, MS",298.0,Female,White,"(32.640107, -90.026548)"
MS,"Marion County, MS",335.6,Female,White,"(31.236096, -89.819937)"
MS,"Marshall County, MS",325.8,Female,White,"(34.769651, -89.496794)"
MS,"Monroe County, MS",347.4,Female,White,"(33.893887, -88.474633)"
MS,"Montgomery County, MS",374.3,Female,White,"(33.49822, -89.61413)"
MS,"Neshoba County, MS",519.5,Female,White,"(32.7541, -89.114888)"
MS,"Newton County, MS",407.6,Female,White,"(32.40595, -89.117357)"
MS,"Noxubee County, MS",299.7,Female,White,"(33.112365, -88.567888)"
MS,"Oktibbeha County, MS",217.0,Female,White,"(33.428879, -88.873944)"
MS,"Panola County, MS",456.7,Female,White,"(34.371635, -89.947644)"
MS,"Pearl River County, MS",330.8,Female,White,"(30.775373, -89.582603)"
MS,"Perry County, MS",458.5,Female,White,"(31.177474, -88.981895)"
MS,"Pike County, MS",325.4,Female,White,"(31.181779, -90.401481)"
MS,"Pontotoc County, MS",326.6,Female,White,"(34.227824, -89.03163)"
MS,"Prentiss County, MS",319.5,Female,White,"(34.624976, -88.508589)"
MS,"Quitman County, MS",348.7,Female,White,"(34.257209, -90.287674)"
MS,"Rankin County, MS",264.1,Female,White,"(32.2698, -89.943383)"
MS,"Scott County, MS",382.5,Female,White,"(32.410787, -89.536181)"
MS,"Sharkey County, MS",308.4,Female,White,"(32.887801, -90.80878)"
MS,"Simpson County, MS",343.9,Female,White,"(31.919861, -89.915066)"
MS,"Smith County, MS",426.1,Female,White,"(32.023165, -89.504193)"
MS,"Stone County, MS",329.0,Female,White,"(30.795136, -89.105606)"
MS,"Sunflower County, MS",255.6,Female,White,"(33.604959, -90.587316)"
MS,"Tallahatchie County, MS",330.0,Female,White,"(33.95595, -90.174663)"
MS,"Tate County, MS",473.8,Female,White,"(34.659774, -89.94475)"
MS,"Tippah County, MS",433.3,Female,White,"(34.77532, -88.899526)"
MS,"Tishomingo County, MS",452.4,Female,White,"(34.747669, -88.231341)"
MS,"Tunica County, MS",443.2,Female,White,"(34.653304, -90.37199)"
MS,"Union County, MS",383.9,Female,White,"(34.494424, -88.994223)"
MS,"Walthall County, MS",361.0,Female,White,"(31.152285, -90.102749)"
MS,"Warren County, MS",386.1,Female,White,"(32.359803, -90.852561)"
MS,"Washington County, MS",283.7,Female,White,"(33.292216, -90.944472)"
MS,"Wayne County, MS",430.1,Female,White,"(31.640997, -88.690787)"
MS,"Webster County, MS",554.2,Female,White,"(33.616977, -89.277813)"
MS,"Wilkinson County, MS",360.7,Female,White,"(31.165754, -91.312898)"
MS,"Winston County, MS",379.9,Female,White,"(33.091513, -89.033534)"
MS,"Yalobusha County, MS",374.4,Female,White,"(34.031098, -89.708417)"
MS,"Yazoo County, MS",319.5,Female,White,"(32.785516, -90.388178)"
MS,"Adams County, MS",535.6,Overall,Black,"(31.490164, -91.348351)"
MS,"Alcorn County, MS",544.4,Overall,Black,"(34.887179, -88.570153)"
MS,"Amite County, MS",492.0,Overall,Black,"(31.179909, -90.802741)"
MS,"Attala County, MS",434.3,Overall,Black,"(33.089539, -89.576878)"
MS,"Benton County, MS",506.5,Overall,Black,"(34.82052, -89.179231)"
MS,"Bolivar County, MS",599.0,Overall,Black,"(33.798815, -90.877884)"
MS,"Calhoun County, MS",693.6,Overall,Black,"(33.940054, -89.332672)"
MS,"Carroll County, MS",541.9,Overall,Black,"(33.454043, -89.915231)"
MS,"Chickasaw County, MS",474.5,Overall,Black,"(33.923795, -88.941645)"
MS,"Choctaw County, MS",513.1,Overall,Black,"(33.351084, -89.244378)"
MS,"Claiborne County, MS",604.0,Overall,Black,"(31.975741, -90.909913)"
MS,"Clarke County, MS",652.7,Overall,Black,"(32.043695, -88.688722)"
MS,"Clay County, MS",554.8,Overall,Black,"(33.65729, -88.770796)"
MS,"Coahoma County, MS",525.0,Overall,Black,"(34.23383, -90.601717)"
MS,"Copiah County, MS",516.4,Overall,Black,"(31.874118, -90.448525)"
MS,"Covington County, MS",525.8,Overall,Black,"(31.636097, -89.550188)"
MS,"DeSoto County, MS",309.8,Overall,Black,"(34.880842, -89.989384)"
MS,"Forrest County, MS",524.7,Overall,Black,"(31.191148, -89.250511)"
MS,"Franklin County, MS",562.7,Overall,Black,"(31.48339, -90.898007)"
MS,"George County, MS",472.1,Overall,Black,"(30.865275, -88.640268)"
MS,"Greene County, MS",499.5,Overall,Black,"(31.215272, -88.63598)"
MS,"Grenada County, MS",633.3,Overall,Black,"(33.772921, -89.799137)"
MS,"Hancock County, MS",451.2,Overall,Black,"(30.423539, -89.482479)"
MS,"Harrison County, MS",593.9,Overall,Black,"(30.516744, -89.108234)"
MS,"Hinds County, MS",497.9,Overall,Black,"(32.27193, -90.43907)"
MS,"Holmes County, MS",507.6,Overall,Black,"(33.13263, -90.084026)"
MS,"Humphreys County, MS",611.6,Overall,Black,"(33.133915, -90.520802)"
MS,"Issaquena County, MS",456.8,Overall,Black,"(32.752855, -90.982957)"
MS,"Itawamba County, MS",405.0,Overall,Black,"(34.282737, -88.353349)"
MS,"Jackson County, MS",439.3,Overall,Black,"(30.550243, -88.632981)"
MS,"Jasper County, MS",537.3,Overall,Black,"(32.023617, -89.116585)"
MS,"Jefferson County, MS",611.9,Overall,Black,"(31.738803, -91.035736)"
MS,"Jefferson Davis County, MS",477.2,Overall,Black,"(31.573983, -89.820622)"
MS,"Jones County, MS",543.1,Overall,Black,"(31.62542, -89.161677)"
MS,"Kemper County, MS",462.0,Overall,Black,"(32.756141, -88.641568)"
MS,"Lafayette County, MS",438.6,Overall,Black,"(34.364262, -89.481143)"
MS,"Lamar County, MS",515.6,Overall,Black,"(31.214004, -89.506875)"
MS,"Lauderdale County, MS",590.8,Overall,Black,"(32.406351, -88.663751)"
MS,"Lawrence County, MS",506.9,Overall,Black,"(31.555561, -90.107464)"
MS,"Leake County, MS",459.4,Overall,Black,"(32.754809, -89.523117)"
MS,"Lee County, MS",398.3,Overall,Black,"(34.294519, -88.670443)"
MS,"Leflore County, MS",600.9,Overall,Black,"(33.556774, -90.296879)"
MS,"Lincoln County, MS",518.6,Overall,Black,"(31.539095, -90.455736)"
MS,"Lowndes County, MS",364.9,Overall,Black,"(33.474581, -88.440827)"
MS,"Madison County, MS",449.7,Overall,Black,"(32.640107, -90.026548)"
MS,"Marion County, MS",526.7,Overall,Black,"(31.236096, -89.819937)"
MS,"Marshall County, MS",316.2,Overall,Black,"(34.769651, -89.496794)"
MS,"Monroe County, MS",441.2,Overall,Black,"(33.893887, -88.474633)"
MS,"Montgomery County, MS",578.2,Overall,Black,"(33.49822, -89.61413)"
MS,"Neshoba County, MS",579.2,Overall,Black,"(32.7541, -89.114888)"
MS,"Newton County, MS",491.5,Overall,Black,"(32.40595, -89.117357)"
MS,"Noxubee County, MS",622.3,Overall,Black,"(33.112365, -88.567888)"
MS,"Oktibbeha County, MS",492.3,Overall,Black,"(33.428879, -88.873944)"
MS,"Panola County, MS",791.1,Overall,Black,"(34.371635, -89.947644)"
MS,"Pearl River County, MS",554.7,Overall,Black,"(30.775373, -89.582603)"
MS,"Perry County, MS",548.1,Overall,Black,"(31.177474, -88.981895)"
MS,"Pike County, MS",392.9,Overall,Black,"(31.181779, -90.401481)"
MS,"Pontotoc County, MS",343.1,Overall,Black,"(34.227824, -89.03163)"
MS,"Prentiss County, MS",324.5,Overall,Black,"(34.624976, -88.508589)"
MS,"Quitman County, MS",667.3,Overall,Black,"(34.257209, -90.287674)"
MS,"Rankin County, MS",477.0,Overall,Black,"(32.2698, -89.943383)"
MS,"Scott County, MS",505.6,Overall,Black,"(32.410787, -89.536181)"
MS,"Sharkey County, MS",506.3,Overall,Black,"(32.887801, -90.80878)"
MS,"Simpson County, MS",491.0,Overall,Black,"(31.919861, -89.915066)"
MS,"Smith County, MS",524.9,Overall,Black,"(32.023165, -89.504193)"
